bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,1.67,-0.203,0.185,,66.9,1.00261,0.0496128,0.0496128,0.0642352,0.0642352,0.265448,0.0383092,0.0383092,0.0159798,0.0159798,
,,1.671,-0.203,0.185,,82,0.706844,0.0394554,0.0394554,0.049699,0.049699,0.107028,0.0300059,0.0300059,0.0212066,0.0212066,
,,1.671,-0.203,0.185,,97.1,0.511262,0.028485,0.028485,0.0336233,0.0336233,0.125477,0.022005,0.022005,0.0106378,0.0106378,
,,1.672,-0.203,0.185,,112.2,0.417853,0.0277873,0.0277873,0.0260677,0.0260677,0.0544975,0.0215889,0.0215889,0.00569628,0.00569628,
,,1.672,-0.203,0.185,,127.3,0.374089,0.0333194,0.0333194,0.0259358,0.0259358,0.0997518,0.0265019,0.0265019,0.0259266,0.0259266,
,,1.672,-0.203,0.185,,142.3,0.379669,0.0337405,0.0337405,0.0259473,0.0259473,0.0171383,0.0257654,0.0257654,0.0158519,0.0158519,
,,1.672,-0.203,0.185,,157.4,0.292804,0.0228916,0.0228916,0.0189577,0.0189577,0.0020092,0.0175249,0.0175249,0.00263926,0.00263926,
,,1.673,-0.203,0.185,,172.5,0.261419,0.0212409,0.0212409,0.0191043,0.0191043,0.033813,0.0166608,0.0166608,0.00430939,0.00430939,
,,1.673,-0.203,0.185,,187.5,0.230154,0.0247849,0.0247849,0.0242961,0.0242961,0.00690971,0.0197486,0.0197486,0.0120257,0.0120257,
,,1.672,-0.203,0.185,,202.6,0.330311,0.0280716,0.0280716,0.0249577,0.0249577,-0.0643336,0.0215744,0.0215744,0.0128345,0.0128345,
,,1.672,-0.203,0.185,,217.7,0.284906,0.0201994,0.0201994,0.0246125,0.0246125,-0.0274373,0.0156454,0.0156454,0.0120397,0.0120397,
,,1.672,-0.203,0.185,,232.7,0.353293,0.0274001,0.0274001,0.0292457,0.0292457,-0.0459587,0.0213048,0.0213048,0.0127799,0.0127799,
,,1.672,-0.203,0.185,,247.8,0.40092,0.0304427,0.0304427,0.029478,0.029478,-0.0614992,0.023724,0.023724,0.00810836,0.00810836,
,,1.671,-0.203,0.185,,262.9,0.549821,0.0321567,0.0321567,0.0382201,0.0382201,-0.106761,0.024674,0.024674,0.00924061,0.00924061,
,,1.671,-0.203,0.185,,278,0.616311,0.0311165,0.0311165,0.0451523,0.0451523,-0.116549,0.02372,0.02372,0.00959498,0.00959498,
,,1.67,-0.203,0.185,,293.1,0.890144,0.0432913,0.0432913,0.0685726,0.0685726,-0.193277,0.0330816,0.0330816,0.0176672,0.0176672,
,,1.667,-0.204,0.185,,307.8,1.849,0.0831231,0.0831231,0.34078,0.34078,-0.393559,0.0630111,0.0630111,0.264515,0.264515,
,,1.668,-0.262,0.185,,51.9,0.982343,0.0403822,0.0403822,0.0622148,0.0622148,0.191011,0.0303835,0.0303835,0.0148575,0.0148575,
,,1.67,-0.262,0.185,,66.9,0.614363,0.030812,0.030812,0.0427421,0.0427421,0.0763926,0.0231821,0.0231821,0.0209308,0.0209308,
,,1.671,-0.262,0.185,,82,0.460759,0.0276647,0.0276647,0.0369938,0.0369938,0.0575852,0.0209684,0.0209684,0.0172001,0.0172001,
,,1.671,-0.262,0.185,,97.1,0.378025,0.0220177,0.0220177,0.0236077,0.0236077,0.113716,0.0172862,0.0172862,0.00951251,0.00951251,
,,1.672,-0.262,0.185,,112.2,0.240184,0.0163343,0.0163343,0.0274903,0.0274903,0.0413859,0.0129751,0.0129751,0.0111537,0.0111537,
,,1.672,-0.262,0.185,,127.3,0.245882,0.0211719,0.0211719,0.0165308,0.0165308,0.0705558,0.0171134,0.0171134,0.0141855,0.0141855,
,,1.672,-0.262,0.185,,142.3,0.247512,0.0236451,0.0236451,0.0165376,0.0165376,0.0804837,0.019116,0.019116,0.00522278,0.00522278,
,,1.673,-0.262,0.185,,157.4,0.161882,0.0135102,0.0135102,0.0112545,0.0112545,-0.0027173,0.0107114,0.0107114,0.00456145,0.00456145,
,,1.673,-0.262,0.185,,172.5,0.160022,0.014506,0.014506,0.0115253,0.0115253,0.00855699,0.0114368,0.0114368,0.00418405,0.00418405,
,,1.673,-0.262,0.185,,202.6,0.207267,0.0192866,0.0192866,0.0163165,0.0163165,-0.0282501,0.0152115,0.0152115,0.00325692,0.00325692,
,,1.672,-0.262,0.185,,217.7,0.189374,0.0144779,0.0144779,0.0125353,0.0125353,-0.0237052,0.0114392,0.0114392,0.00873628,0.00873628,
,,1.672,-0.262,0.185,,232.7,0.223164,0.0184453,0.0184453,0.0220707,0.0220707,-0.0489512,0.0147331,0.0147331,0.00646164,0.00646164,
,,1.672,-0.262,0.185,,247.8,0.231534,0.0176335,0.0176335,0.0155562,0.0155562,-0.00676821,0.0137491,0.0137491,0.00214119,0.00214119,
,,1.671,-0.262,0.185,,262.9,0.262016,0.0160599,0.0160599,0.0199582,0.0199582,-0.0495981,0.0125151,0.0125151,0.00649282,0.00649282,
,,1.671,-0.262,0.185,,278,0.420875,0.0224765,0.0224765,0.0283579,0.0283579,-0.0636726,0.017251,0.017251,0.00701211,0.00701211,
,,1.67,-0.262,0.185,,293.1,0.587613,0.0285638,0.0285638,0.0429899,0.0429899,-0.108495,0.0218006,0.0218006,0.0110016,0.0110016,
,,1.668,-0.262,0.185,,308.1,0.909013,0.0423431,0.0423431,0.25752,0.25752,-0.198693,0.0320438,0.0320438,0.139065,0.139065,
,,1.669,-0.341,0.185,,51.7,0.619032,0.0264973,0.0264973,0.0378147,0.0378147,0.134678,0.0201257,0.0201257,0.0163748,0.0163748,
,,1.67,-0.34,0.185,,66.9,0.35778,0.0200575,0.0200575,0.0266504,0.0266504,0.0632285,0.0153927,0.0153927,0.0098264,0.0098264,
,,1.671,-0.34,0.185,,82,0.223931,0.0154833,0.0154833,0.0150904,0.0150904,0.0589641,0.0123581,0.0123581,0.00659738,0.00659738,
,,1.671,-0.34,0.185,,97.1,0.195018,0.0133321,0.0133321,0.0135717,0.0135717,0.0145353,0.0104623,0.0104623,0.00281435,0.00281435,
,,1.672,-0.34,0.185,,112.2,0.133492,0.00962561,0.00962561,0.0161829,0.0161829,0.0275698,0.00780524,0.00780524,0.00450083,0.00450083,
,,1.672,-0.34,0.185,,127.2,0.121418,0.0111728,0.0111728,0.0123663,0.0123663,0.0150708,0.00896127,0.00896127,0.00392351,0.00392351,
,,1.673,-0.34,0.185,,142.3,0.108077,0.0114254,0.0114254,0.0128145,0.0128145,0.0232695,0.00959914,0.00959914,0.00266381,0.00266381,
,,1.673,-0.34,0.185,,157.4,0.126433,0.0132859,0.0132859,0.0138992,0.0138992,0.034894,0.0108402,0.0108402,0.00757938,0.00757938,
,,1.673,-0.34,0.185,,172.5,0.129145,0.014252,0.014252,0.0100235,0.0100235,-0.00458515,0.0113058,0.0113058,0.00318649,0.00318649,
,,1.673,-0.34,0.185,,187.5,0.108858,0.0125383,0.0125383,0.00811651,0.00811651,0.00492746,0.010039,0.010039,0.00317066,0.00317066,
,,1.673,-0.34,0.185,,202.6,0.113773,0.01245,0.01245,0.0105957,0.0105957,0.00145842,0.0098391,0.0098391,0.00208679,0.00208679,
,,1.673,-0.34,0.185,,217.7,0.123479,0.0103454,0.0103454,0.00944347,0.00944347,-0.00203944,0.00808507,0.00808507,0.00153043,0.00153043,
,,1.672,-0.34,0.185,,232.8,0.158354,0.0151863,0.0151863,0.0114285,0.0114285,-0.0478679,0.0125219,0.0125219,0.00656496,0.00656496,
,,1.672,-0.34,0.185,,247.8,0.163248,0.0144502,0.0144502,0.0102252,0.0102252,-0.0253585,0.0114833,0.0114833,0.00239733,0.00239733,
,,1.671,-0.34,0.185,,262.9,0.194845,0.0135625,0.0135625,0.0143,0.0143,-0.0400851,0.0108762,0.0108762,0.00365679,0.00365679,
,,1.671,-0.34,0.185,,278,0.268168,0.0166998,0.0166998,0.0204724,0.0204724,-0.0611569,0.0131039,0.0131039,0.00635093,0.00635093,
,,1.67,-0.34,0.185,,293.1,0.37492,0.0209112,0.0209112,0.024449,0.024449,-0.0762544,0.0160641,0.0160641,0.00728042,0.00728042,
,,1.669,-0.341,0.185,,308.3,0.578755,0.0277359,0.0277359,0.0703078,0.0703078,-0.0985546,0.0210964,0.0210964,0.0564863,0.0564863,
,,1.668,-0.447,0.185,,51.7,0.344698,0.01546,0.01546,0.0221994,0.0221994,0.0380819,0.0116227,0.0116227,0.0049796,0.0049796,
,,1.67,-0.447,0.185,,66.9,0.19537,0.0127845,0.0127845,0.013464,0.013464,0.023068,0.00987129,0.00987129,0.00294168,0.00294168,
,,1.67,-0.447,0.185,,82,0.16393,0.0127453,0.0127453,0.01491,0.01491,0.0374361,0.00995774,0.00995774,0.00582044,0.00582044,
,,1.671,-0.447,0.185,,97.1,0.0886448,0.00671366,0.00671366,0.00654877,0.00654877,0.0148501,0.00540952,0.00540952,0.00204358,0.00204358,
,,1.672,-0.447,0.185,,112.2,0.0691359,0.00593063,0.00593063,0.0046574,0.0046574,0.0129177,0.0050282,0.0050282,0.00234668,0.00234668,
,,1.672,-0.447,0.185,,127.2,0.055883,0.00615751,0.00615751,0.00690625,0.00690625,0.00767266,0.00523045,0.00523045,0.00564848,0.00564848,
,,1.673,-0.447,0.185,,142.3,0.064143,0.00819026,0.00819026,0.00972061,0.00972061,0.0113317,0.00658087,0.00658087,0.00506876,0.00506876,
,,1.673,-0.447,0.185,,157.4,0.0523563,0.00594584,0.00594584,0.00857154,0.00857154,0.0025744,0.0049822,0.0049822,0.00278337,0.00278337,
,,1.673,-0.447,0.185,,172.5,0.0520184,0.00650621,0.00650621,0.00402669,0.00402669,0.0152428,0.00550532,0.00550532,0.00140284,0.00140284,
,,1.673,-0.447,0.185,,187.5,0.0435909,0.00550616,0.00550616,0.00846984,0.00846984,-0.00112152,0.00468476,0.00468476,0.00396179,0.00396179,
,,1.673,-0.447,0.185,,202.6,0.0804335,0.010491,0.010491,0.00537904,0.00537904,-0.00530758,0.00846014,0.00846014,0.00286308,0.00286308,
,,1.673,-0.447,0.185,,217.7,0.0680639,0.00707983,0.00707983,0.00689516,0.00689516,-0.00487023,0.00582225,0.00582225,0.00247045,0.00247045,
,,1.672,-0.447,0.185,,232.8,0.0663489,0.00659884,0.00659884,0.00551717,0.00551717,-0.00156975,0.00540655,0.00540655,0.00174563,0.00174563,
,,1.672,-0.447,0.185,,247.8,0.0825874,0.00810639,0.00810639,0.0069411,0.0069411,-0.00660504,0.00671299,0.00671299,0.0022079,0.0022079,
,,1.671,-0.447,0.185,,262.9,0.102963,0.00803931,0.00803931,0.00882638,0.00882638,-0.0244132,0.00652018,0.00652018,0.00334565,0.00334565,
,,1.67,-0.447,0.185,,278,0.113106,0.00740222,0.00740222,0.00918931,0.00918931,-0.016319,0.00588427,0.00588427,0.00171621,0.00171621,
,,1.67,-0.447,0.185,,293.1,0.210274,0.0137381,0.0137381,0.0155411,0.0155411,-0.0374559,0.0106,0.0106,0.00405458,0.00405458,
,,1.668,-0.447,0.185,,308.3,0.325884,0.0172215,0.0172215,0.0307651,0.0307651,-0.0378302,0.0130193,0.0130193,0.00713522,0.00713522,
,,1.665,-0.604,0.185,,36.7,0.256439,0.0122701,0.0122701,0.0153615,0.0153615,0.0368792,0.00923752,0.00923752,0.00358025,0.00358025,
,,1.668,-0.604,0.185,,51.7,0.125167,0.00657925,0.00657925,0.00846436,0.00846436,0.0133003,0.00509527,0.00509527,0.00173083,0.00173083,
,,1.669,-0.604,0.185,,66.9,0.0789136,0.00579954,0.00579954,0.00523532,0.00523532,0.00800695,0.00458872,0.00458872,0.00267726,0.00267726,
,,1.67,-0.604,0.185,,82,0.0584317,0.00533429,0.00533429,0.00454539,0.00454539,0.00721288,0.00431787,0.00431787,0.00395413,0.00395413,
,,1.671,-0.604,0.185,,97.1,0.0481369,0.00467404,0.00467404,0.00362478,0.00362478,0.00667389,0.00390092,0.00390092,0.00125358,0.00125358,
,,1.672,-0.604,0.185,,112.2,0.0434143,0.00446453,0.00446453,0.00412829,0.00412829,0.00724522,0.00375639,0.00375639,0.00152552,0.00152552,
,,1.673,-0.604,0.185,,127.2,0.0268863,0.0036759,0.0036759,0.00393785,0.00393785,0.0112741,0.0033166,0.0033166,0.00195009,0.00195009,
,,1.673,-0.604,0.185,,142.3,0.0267507,0.00507477,0.00507477,0.0042612,0.0042612,-0.00896312,0.00465652,0.00465652,0.00130597,0.00130597,
,,1.673,-0.604,0.185,,157.4,0.0210956,0.00382348,0.00382348,0.00205366,0.00205366,-0.00194564,0.00343211,0.00343211,0.00146753,0.00146753,
,,1.673,-0.604,0.185,,172.5,0.0233325,0.00489979,0.00489979,0.00291906,0.00291906,-0.00567433,0.00431437,0.00431437,0.00412966,0.00412966,
,,1.673,-0.604,0.185,,187.5,0.0483573,0.0126866,0.0126866,0.0122502,0.0122502,0.0181122,0.0110715,0.0110715,0.00268895,0.00268895,
,,1.673,-0.604,0.185,,202.6,0.0277542,0.00471348,0.00471348,0.00449752,0.00449752,0.00833459,0.00412666,0.00412666,0.00341102,0.00341102,
,,1.673,-0.604,0.185,,232.8,0.0312638,0.00399702,0.00399702,0.00314741,0.00314741,0.000593014,0.00339658,0.00339658,0.00141058,0.00141058,
,,1.672,-0.604,0.185,,247.8,0.0389112,0.00482136,0.00482136,0.00747059,0.00747059,-0.0020784,0.00401019,0.00401019,0.00359135,0.00359135,
,,1.671,-0.604,0.185,,262.9,0.0554427,0.00579046,0.00579046,0.00398818,0.00398818,-0.0173915,0.00487162,0.00487162,0.00118497,0.00118497,
,,1.67,-0.604,0.185,,278,0.0668975,0.00521513,0.00521513,0.00482229,0.00482229,-0.0118542,0.00421084,0.00421084,0.00174839,0.00174839,
,,1.669,-0.604,0.185,,293.1,0.0966042,0.00672877,0.00672877,0.00866126,0.00866126,-0.0038504,0.00522135,0.00522135,0.000646265,0.000646265,
,,1.668,-0.604,0.185,,308.3,0.130058,0.00773603,0.00773603,0.00907977,0.00907977,-0.0145913,0.00598132,0.00598132,0.00417734,0.00417734,
,,1.665,-0.604,0.185,,323.3,0.239864,0.0137877,0.0137877,1.24141,1.24141,-0.0320187,0.0104734,0.0104734,0.301514,0.301514,
,,1.658,-0.937,0.184,,7.8,0.135139,0.0112522,0.0112522,0.00897446,0.00897446,-0.00384022,0.0087283,0.0087283,0.00308678,0.00308678,
,,1.661,-0.867,0.185,,22.2,0.127635,0.00760565,0.00760565,0.00842598,0.00842598,0.00297353,0.00572888,0.00572888,0.00207005,0.00207005,
,,1.665,-0.862,0.186,,36.7,0.087768,0.00500571,0.00500571,0.00538078,0.00538078,0.00969464,0.00381806,0.00381806,0.000704074,0.000704074,
,,1.667,-0.864,0.185,,51.8,0.0461082,0.00293361,0.00293361,0.00302399,0.00302399,0.00782011,0.00228684,0.00228684,0.000961162,0.000961162,
,,1.669,-0.865,0.185,,66.9,0.0305469,0.00284994,0.00284994,0.00215732,0.00215732,-0.00267592,0.00239664,0.00239664,0.000858935,0.000858935,
,,1.67,-0.865,0.185,,82,0.0394494,0.00536052,0.00536052,0.00322604,0.00322604,0.00668477,0.00442234,0.00442234,0.000597245,0.000597245,
,,1.671,-0.865,0.185,,97.1,0.0169199,0.00234578,0.00234578,0.00168143,0.00168143,-0.00310698,0.00205791,0.00205791,0.000461039,0.000461039,
,,1.673,-0.865,0.185,,127.2,0.00962314,0.00357861,0.00357861,0.00118809,0.00118809,-0.00153161,0.0035905,0.0035905,0.00181322,0.00181322,
,,1.673,-0.865,0.185,,142.3,0.00473746,0.00195159,0.00195159,0.00247581,0.00247581,-0.00264741,0.00200864,0.00200864,0.00349276,0.00349276,
,,1.673,-0.865,0.185,,217.7,0.00862023,0.00301126,0.00301126,0.00147553,0.00147553,0.00142719,0.00284824,0.00284824,0.000513355,0.000513355,
,,1.673,-0.865,0.185,,232.8,0.012883,0.00316802,0.00316802,0.00133268,0.00133268,0.00475972,0.00284829,0.00284829,0.000455498,0.000455498,
,,1.672,-0.865,0.185,,247.8,0.0191313,0.00415299,0.00415299,0.00157773,0.00157773,-0.0110825,0.00395752,0.00395752,0.001574,0.001574,
,,1.671,-0.865,0.185,,262.9,0.01348,0.00206882,0.00206882,0.00172939,0.00172939,-0.00439489,0.0019497,0.0019497,0.000827587,0.000827587,
,,1.67,-0.865,0.185,,278,0.0167759,0.00159408,0.00159408,0.00166686,0.00166686,-0.00342435,0.0013771,0.0013771,0.000777657,0.000777657,
,,1.669,-0.865,0.185,,293.1,0.0299804,0.00257372,0.00257372,0.00227447,0.00227447,-0.000242038,0.00214442,0.00214442,0.00159797,0.00159797,
,,1.667,-0.864,0.185,,308.2,0.0505668,0.00379045,0.00379045,0.00518044,0.00518044,-0.00936177,0.00299695,0.00299695,0.0018247,0.0018247,
,,1.665,-0.862,0.186,,323.3,0.0931948,0.0058269,0.0058269,0.0059207,0.0059207,-0.00428426,0.00437948,0.00437948,0.0018076,0.0018076,
,,1.661,-0.867,0.185,,337.8,0.140872,0.007143,0.007143,0.0106734,0.0106734,-0.00953335,0.00531296,0.00531296,0.00370602,0.00370602,
,,1.658,-0.937,0.184,,352.2,0.220579,0.0166634,0.0166634,0.0130706,0.0130706,-0.0449862,0.0126872,0.0126872,0.00426632,0.00426632,
,,1.659,-1.372,0.186,,7.3,0.0243591,0.00162934,0.00162934,0.00172137,0.00172137,-0.000238203,0.00124238,0.00124238,0.000924369,0.000924369,
,,1.661,-1.376,0.186,,21.9,0.020413,0.00183785,0.00183785,0.00144863,0.00144863,-0.000667963,0.00141086,0.00141086,0.000469626,0.000469626,
,,1.664,-1.379,0.186,,36.8,0.0151973,0.00146103,0.00146103,0.00104663,0.00104663,-0.000269891,0.00114102,0.00114102,0.000127628,0.000127628,
,,1.667,-1.381,0.186,,51.8,0.00683375,0.000756853,0.000756853,0.000529972,0.000529972,-0.000411555,0.000623417,0.000623417,0.000419888,0.000419888,
,,1.669,-1.382,0.185,,66.9,0.00412062,0.000715727,0.000715727,0.00030354,0.00030354,0.000490991,0.00062111,0.00062111,0.000355731,0.000355731,
,,1.67,-1.382,0.185,,82,0.00574572,0.0013856,0.0013856,0.00119003,0.00119003,-0.00123265,0.00120689,0.00120689,0.000635032,0.000635032,
,,1.672,-1.381,0.186,,97.1,0.00629049,0.00241134,0.00241134,0.000858827,0.000858827,-0.00222017,0.00207,0.00207,0.000767539,0.000767539,
,,1.672,-1.381,0.185,,112.1,0.00963811,0.0079684,0.0079684,0.000561994,0.000561994,-0.0032127,0.00661964,0.00661964,0.000187331,0.000187331,
,,1.674,-1.381,0.186,,157.4,0.00775041,0.00628176,0.00628176,0.000481573,0.000481573,0.00258347,0.00521767,0.00521767,0.000224435,0.000224435,
,,1.675,-1.381,0.186,,172.5,0.00128081,0.0011604,0.0011604,0.00127742,0.00127742,-0.00128081,0.0011604,0.0011604,0.00127742,0.00127742,
,,1.672,-1.381,0.185,,247.9,0.00143908,0.00133481,0.00133481,0.000180659,0.000180659,-0.00143908,0.00133481,0.00133481,0.000373645,0.000373645,
,,1.67,-1.382,0.185,,278,0.0038377,0.000772315,0.000772315,0.000687986,0.000687986,-0.000340991,0.000687387,0.000687387,0.000583359,0.000583359,
,,1.669,-1.382,0.185,,293.1,0.0061318,0.000871457,0.000871457,0.000496702,0.000496702,0.000775998,0.000724501,0.000724501,0.000512544,0.000512544,
,,1.664,-1.379,0.186,,323.2,0.0145737,0.0013821,0.0013821,0.0011521,0.0011521,-0.000508205,0.00105779,0.00105779,0.000357886,0.000357886,
,,1.661,-1.376,0.186,,338.1,0.0219323,0.00153894,0.00153894,0.0015531,0.0015531,0.00178104,0.00117231,0.00117231,0.000603613,0.000603613,
,,1.659,-1.372,0.186,,352.7,0.0283913,0.0016983,0.0016983,0.0570416,0.0570416,0.00164913,0.00127967,0.00127967,0.00711867,0.00711867,
,,1.681,-0.11,0.213,,7.4,1.87666,0.0881412,0.0881412,0.109878,0.109878,0.0332173,0.0656786,0.0656786,0.0271882,0.0271882,
,,1.681,-0.11,0.213,,22.3,1.9841,0.0888787,0.0888787,0.119527,0.119527,0.104125,0.0655384,0.0655384,0.0250928,0.0250928,
,,1.682,-0.11,0.214,,37.2,1.71901,0.0763727,0.0763727,0.108284,0.108284,0.319114,0.0570919,0.0570919,0.0225781,0.0225781,
,,1.682,-0.109,0.214,,52.2,1.29924,0.066594,0.066594,0.0826518,0.0826518,0.331297,0.0506777,0.0506777,0.0282951,0.0282951,
,,1.683,-0.109,0.214,,67.2,0.91902,0.068223,0.068223,0.132248,0.132248,0.247435,0.0534097,0.0534097,0.0409395,0.0409395,
,,1.684,-0.109,0.214,,82.2,0.748092,0.0642966,0.0642966,0.0734721,0.0734721,0.236833,0.0512587,0.0512587,0.0254224,0.0254224,
,,1.684,-0.109,0.214,,97.2,0.61189,0.053407,0.053407,0.0447843,0.0447843,0.100985,0.0419726,0.0419726,0.0225547,0.0225547,
,,1.685,-0.109,0.214,,112.2,0.41508,0.0372346,0.0372346,0.0260805,0.0260805,0.0834026,0.0296117,0.0296117,0.0214936,0.0214936,
,,1.685,-0.109,0.214,,127.3,0.383046,0.0455354,0.0455354,0.0395167,0.0395167,0.126921,0.0376391,0.0376391,0.0369815,0.0369815,
,,1.686,-0.108,0.214,,142.3,0.286041,0.0324594,0.0324594,0.0298207,0.0298207,0.0302031,0.0265527,0.0265527,0.0251321,0.0251321,
,,1.686,-0.108,0.214,,157.4,0.305741,0.0314189,0.0314189,0.0354632,0.0354632,0.0398267,0.0248508,0.0248508,0.00773579,0.00773579,
,,1.686,-0.108,0.214,,172.5,0.278026,0.0338357,0.0338357,0.0262276,0.0262276,0.0409562,0.0273568,0.0273568,0.0189962,0.0189962,
,,1.686,-0.108,0.214,,187.5,0.236195,0.032726,0.032726,0.0771471,0.0771471,-0.0432196,0.0274114,0.0274114,0.0867889,0.0867889,
,,1.686,-0.108,0.214,,202.6,0.414791,0.0433372,0.0433372,0.0265496,0.0265496,-0.0937431,0.0341758,0.0341758,0.0130715,0.0130715,
,,1.686,-0.108,0.214,,217.7,0.327316,0.0322494,0.0322494,0.0332153,0.0332153,-0.0307649,0.0254919,0.0254919,0.0174064,0.0174064,
,,1.685,-0.109,0.214,,247.8,0.520188,0.0518202,0.0518202,0.0547907,0.0547907,-0.188466,0.042348,0.042348,0.0341528,0.0341528,
,,1.684,-0.109,0.214,,262.8,0.597285,0.0441043,0.0441043,0.0395271,0.0395271,-0.106717,0.0342029,0.0342029,0.00921398,0.00921398,
,,1.684,-0.109,0.214,,277.8,0.892514,0.0605041,0.0605041,0.0617742,0.0617742,-0.117272,0.0460893,0.0460893,0.0228084,0.0228084,
,,1.683,-0.109,0.214,,292.8,0.962621,0.0676646,0.0676646,0.0665014,0.0665014,-0.183164,0.0521599,0.0521599,0.0458744,0.0458744,
,,1.682,-0.109,0.214,,307.8,1.19405,0.0656671,0.0656671,0.0852549,0.0852549,-0.125653,0.0495118,0.0495118,0.049714,0.049714,
,,1.682,-0.11,0.214,,322.8,1.5663,0.0698465,0.0698465,0.0944149,0.0944149,-0.133949,0.0519331,0.0519331,0.0177469,0.0177469,
,,1.681,-0.11,0.213,,337.7,1.92743,0.0787921,0.0787921,0.121685,0.121685,-0.183651,0.0581937,0.0581937,0.0150151,0.0150151,
,,1.681,-0.11,0.213,,352.6,2.05304,0.0936221,0.0936221,0.134319,0.134319,0.0204983,0.0689667,0.0689667,0.0199491,0.0199491,
,,1.68,-0.154,0.214,,7.4,1.94653,0.0913117,0.0913117,0.165208,0.165208,-0.0146002,0.0677032,0.0677032,0.0169033,0.0169033,
,,1.682,-0.155,0.214,,22.2,1.64565,0.0580369,0.0580369,0.0981805,0.0981805,0.259157,0.0433313,0.0433313,0.0214149,0.0214149,
,,1.683,-0.154,0.214,,37.1,1.23629,0.0418952,0.0418952,0.0737951,0.0737951,0.26643,0.0314646,0.0314646,0.0208497,0.0208497,
,,1.683,-0.154,0.214,,52,0.947366,0.0395171,0.0395171,0.0575227,0.0575227,0.161375,0.0298078,0.0298078,0.0183873,0.0183873,
,,1.684,-0.153,0.214,,67.1,0.848066,0.0492059,0.0492059,0.115203,0.115203,0.172775,0.0378539,0.0378539,0.0383534,0.0383534,
,,1.685,-0.153,0.214,,82.1,0.613815,0.0398563,0.0398563,0.040755,0.040755,0.0895107,0.0304071,0.0304071,0.0253976,0.0253976,
,,1.685,-0.153,0.214,,97.2,0.444196,0.0279152,0.0279152,0.0284857,0.0284857,0.103081,0.0218436,0.0218436,0.00626678,0.00626678,
,,1.686,-0.153,0.214,,112.2,0.34964,0.0258739,0.0258739,0.0244244,0.0244244,0.0492906,0.0203562,0.0203562,0.00808573,0.00808573,
,,1.686,-0.153,0.214,,127.3,0.186114,0.0184786,0.0184786,0.0147126,0.0147126,0.0498681,0.016068,0.016068,0.0152986,0.0152986,
,,1.686,-0.153,0.214,,142.3,0.249632,0.0272699,0.0272699,0.0206536,0.0206536,0.0583077,0.0224251,0.0224251,0.0138112,0.0138112,
,,1.687,-0.153,0.214,,157.4,0.220766,0.0201399,0.0201399,0.021229,0.021229,-0.0049234,0.0158529,0.0158529,0.00519866,0.00519866,
,,1.687,-0.153,0.214,,172.5,0.211263,0.0218037,0.0218037,0.0147253,0.0147253,0.0222705,0.0176786,0.0176786,0.00917998,0.00917998,
,,1.687,-0.153,0.214,,187.5,0.189764,0.0217638,0.0217638,0.0148407,0.0148407,-0.0658245,0.0182612,0.0182612,0.0118204,0.0118204,
,,1.687,-0.153,0.214,,202.6,0.126799,0.0126555,0.0126555,0.01105,0.01105,-0.00516176,0.010847,0.010847,0.00636937,0.00636937,
,,1.686,-0.153,0.214,,217.7,0.21908,0.0196369,0.0196369,0.0136547,0.0136547,-0.0527523,0.0160315,0.0160315,0.00473946,0.00473946,
,,1.686,-0.153,0.214,,232.7,0.245438,0.0218319,0.0218319,0.0252541,0.0252541,-0.0299381,0.0174778,0.0174778,0.0136357,0.0136357,
,,1.686,-0.153,0.214,,247.8,0.393661,0.0343919,0.0343919,0.0481374,0.0481374,-0.122963,0.0275041,0.0275041,0.0195869,0.0195869,
,,1.685,-0.153,0.214,,262.8,0.438325,0.0265791,0.0265791,0.0304513,0.0304513,-0.0716397,0.0205783,0.0205783,0.0140775,0.0140775,
,,1.685,-0.153,0.214,,277.9,0.524036,0.0286252,0.0286252,0.0386019,0.0386019,-0.0870942,0.0218422,0.0218422,0.0123108,0.0123108,
,,1.684,-0.153,0.214,,292.9,0.947167,0.0564631,0.0564631,0.0628794,0.0628794,-0.19181,0.0428925,0.0428925,0.0182652,0.0182652,
,,1.683,-0.154,0.214,,308,0.963367,0.0455975,0.0455975,0.0779483,0.0779483,-0.192207,0.0348511,0.0348511,0.0284265,0.0284265,
,,1.683,-0.154,0.214,,322.9,1.31005,0.0463993,0.0463993,0.0794707,0.0794707,-0.0657583,0.0341218,0.0341218,0.0443054,0.0443054,
,,1.682,-0.155,0.214,,337.8,1.58367,0.0522251,0.0522251,0.10119,0.10119,-0.184507,0.0385416,0.0385416,0.0279493,0.0279493,
,,1.68,-0.154,0.214,,352.6,1.9577,0.0845593,0.0845593,0.119558,0.119558,-0.0889894,0.0624527,0.0624527,0.0389942,0.0389942,
